;parameter;value;temperature;solar_power;load_heat;load_elec;ele_price_in;gas_price;ele_price_out 
3592;;;0.0;0.2133333333333333;0.0;0.0728;0.2758282696878215;0.07993154639175262;0.11
3593;;;0.0;0.2213333333333334;0.0;0.138;0.2735632143476668;0.07993154639175262;0.11
3594;;;0.0;0.3093333333333333;0.0;0.1588;0.27129815900751203;0.07993154639175262;0.11
3595;;;0.0;0.3253333333333333;0.0;0.3016666666666667;0.26903310366735733;0.07993154639175262;0.11
3596;;;0.0;0.3173333333333334;0.0;0.0612;0.26676804832720263;0.07993154639175262;0.11
3597;;;0.0;0.196;0.0;0.1158666666666667;0.25929105442373257;0.07993154639175262;0.11
3598;;;0.0;0.1773333333333333;0.0;0.1006666666666667;0.2518140605202627;0.07993154639175262;0.11
3599;;;0.0;0.22;0.0;0.2166;0.2443370666167928;0.07993154639175262;0.11
3600;;;0.0;0.22;0.0;0.2273333333333333;0.2368600727133228;0.07993154639175262;0.11
3601;;;0.0;0.244;0.0;0.1116666666666667;0.2368485163085261;0.07993154639175262;0.11
3602;;;0.0;0.232;0.0;0.1204666666666667;0.23683695990372938;0.07993154639175262;0.11
3603;;;0.0;0.2066666666666667;0.0;0.1522;0.2368254034989327;0.07993154639175262;0.11
3604;;;0.0;0.22;0.0;0.1646666666666667;0.236813847094136;0.07993154639175262;0.11
3605;;;0.0;0.204;0.0;0.1244666666666667;0.2357391014480422;0.07993154639175262;0.11
3606;;;0.0;0.172;0.0;0.2230666666666667;0.2346643558019483;0.07993154639175262;0.11
3607;;;0.0;0.1293333333333333;0.0;0.1056;0.2335896101558545;0.07993154639175262;0.11
3608;;;0.0;0.1466666666666667;0.0;0.2015333333333333;0.2325148645097607;0.07993154639175262;0.11
3609;;;0.0;0.1253333333333333;0.0;0.07926666666666667;0.23488392749308581;0.07993154639175262;0.11
3610;;;0.0;0.168;0.0;0.1241333333333333;0.2372529904764109;0.07993154639175262;0.11
3611;;;0.0;0.1773333333333333;0.0;0.1842666666666667;0.239622053459736;0.07993154639175262;0.11
3612;;;0.0;0.132;0.0;0.2461333333333333;0.24199111644306112;0.07993154639175262;0.11
3613;;;0.0;0.09733333333333333;0.0;0.1234;0.2447299843798809;0.07993154639175262;0.11
3614;;;0.0;0.08;0.0;0.09626666666666667;0.2474688523167006;0.07993154639175262;0.11
3615;;;0.0;0.08666666666666667;0.0;0.1114;0.2502077202535203;0.07993154639175262;0.11
3616;;;0.0;0.06533333333333334;0.0;0.1582666666666667;0.2529465881903401;0.07993154639175262;0.11
3617;;;0.0;0.036;0.0;0.2756666666666667;0.2614174329063269;0.07993154639175262;0.11
3618;;;0.0;0.02133333333333333;0.0;0.1052666666666667;0.2698882776223137;0.07993154639175262;0.11
3619;;;0.0;0.012;0.0;0.1176;0.2783591223383005;0.07993154639175262;0.11
3620;;;0.0;0.008;0.0;0.1128;0.2868299670542873;0.07993154639175262;0.11
3621;;;0.0;0.0;0.0;0.199;0.3043957023452831;0.07993154639175262;0.11
3622;;;0.0;0.0;0.0;0.1302666666666667;0.321961437636279;0.07993154639175262;0.11
3623;;;0.0;0.0;0.0;0.2138;0.3395271729272748;0.07993154639175262;0.11
3624;;;0.0;0.0;0.0;0.0948;0.35709290821827067;0.07993154639175262;0.11
3625;;;0.0;0.0;0.0;0.1889333333333333;0.3514071570582905;0.07993154639175262;0.11
3626;;;0.0;0.0;0.0;0.1253333333333333;0.34572140589831024;0.07993154639175262;0.11
3627;;;0.0;0.0;0.0;0.1170666666666667;0.3400356547383299;0.07993154639175262;0.11
3628;;;0.0;0.0;0.0;0.1787333333333333;0.3343499035783497;0.07993154639175262;0.11
3629;;;0.0;0.0;0.0;0.2686;0.32955399558771603;0.07993154639175262;0.11
3630;;;0.0;0.0;0.0;0.3105333333333334;0.3247580875970823;0.07993154639175262;0.11
3631;;;0.0;0.0;0.0;0.3502;0.31996217960644857;0.07993154639175262;0.11
3632;;;0.0;0.0;0.0;0.1885333333333333;0.3151662716158148;0.07993154639175262;0.11
3633;;;0.0;0.0;0.0;0.3270666666666667;0.2975427543008355;0.07993154639175262;0.11
3634;;;0.0;0.0;0.0;0.5038;0.2799192369858561;0.07993154639175262;0.11
3635;;;0.0;0.0;0.0;0.2185333333333333;0.26229571967087667;0.07993154639175262;0.11
3636;;;0.0;0.0;0.0;0.2985333333333334;0.2446722023558973;0.07993154639175262;0.11
3637;;;0.0;0.0;0.0;0.2340666666666667;0.23994563279404382;0.07993154639175262;0.11
3638;;;0.0;0.0;0.0;0.3933333333333333;0.23521906323219033;0.07993154639175262;0.11
3639;;;0.0;0.0;0.0;0.3538;0.2304924936703368;0.07993154639175262;0.11
3640;;;0.0;0.0;0.0;0.4607333333333333;0.2257659241084833;0.07993154639175262;0.11
3641;;;0.0;0.0;0.0;0.1554666666666667;0.22226433345508093;0.07993154639175262;0.11
3642;;;0.0;0.0;0.0;0.22;0.2187627428016784;0.07993154639175262;0.11
3643;;;0.0;0.0;0.0;0.167;0.21526115214827599;0.07993154639175262;0.11
3644;;;0.0;0.0;0.0;0.09426666666666667;0.21175956149487352;0.07993154639175262;0.11
3645;;;0.0;0.0;0.0;0.2292666666666667;0.2145215422412867;0.07993154639175262;0.11
3646;;;0.0;0.0;0.0;0.1546;0.21728352298769982;0.07993154639175262;0.11
3647;;;0.0;0.0;0.0;0.2144;0.220045503734113;0.07993154639175262;0.11
3648;;;0.0;0.0;0.0;0.09140000000000001;0.2228074844805262;0.07993154639175262;0.11
3649;;;0.0;0.0;0.0;0.09053333333333333;0.2229692741476801;0.07993154639175262;0.11
3650;;;0.0;0.0;0.0;0.1235333333333333;0.223131063814834;0.07993154639175262;0.11
3651;;;0.0;0.0;0.0;0.235;0.2232928534819879;0.07993154639175262;0.11
3652;;;0.0;0.0;0.0;0.2069333333333333;0.22345464314914182;0.07993154639175262;0.11
3653;;;0.0;0.0;0.0;0.1004666666666667;0.2232119586484109;0.07993154639175262;0.11
3654;;;0.0;0.0;0.0;0.1031333333333333;0.2229692741476801;0.07993154639175262;0.11
3655;;;0.0;0.0;0.0;0.1473333333333333;0.2227265896469492;0.07993154639175262;0.11
3656;;;0.0;0.0;0.0;0.2233333333333334;0.22248390514621838;0.07993154639175262;0.11
3657;;;0.0;0.0;0.0;0.1585333333333333;0.2216056183816686;0.07993154639175262;0.11
3658;;;0.0;0.0;0.0;0.1329333333333333;0.2207273316171187;0.07993154639175262;0.11
3659;;;0.0;0.0;0.0;0.1540666666666667;0.2198490448525689;0.07993154639175262;0.11
3660;;;0.0;0.0;0.0;0.1750666666666667;0.2189707580880192;0.07993154639175262;0.11
3661;;;0.0;0.0;0.0;0.09806666666666666;0.21811558413306278;0.07993154639175262;0.11
3662;;;0.0;0.0;0.0;0.1655333333333333;0.2172604101781064;0.07993154639175262;0.11
3663;;;0.0;0.0;0.0;0.1973333333333333;0.21640523622315;0.07993154639175262;0.11
3664;;;0.0;0.0;0.0;0.1372666666666667;0.2155500622681937;0.07993154639175262;0.11
3665;;;0.0;0.0;0.0;0.1426666666666667;0.2153073777674628;0.07993154639175262;0.11
3666;;;0.0;0.0;0.0;0.07413333333333334;0.21506469326673192;0.07993154639175262;0.11
3667;;;0.0;0.0;0.0;0.1749333333333333;0.2148220087660011;0.07993154639175262;0.11
3668;;;0.0;0.0;0.0;0.2688666666666667;0.21457932426527018;0.07993154639175262;0.11
3669;;;0.0;0.0;0.0;0.1438666666666667;0.2189592016832225;0.07993154639175262;0.11
3670;;;0.0;0.0;0.0;0.08833333333333333;0.2233390791011747;0.07993154639175262;0.11
3671;;;0.0;0.0;0.0;0.1176666666666667;0.227718956519127;0.07993154639175262;0.11
3672;;;0.0;0.0;0.0;0.1723333333333333;0.2320988339370792;0.07993154639175262;0.11
3673;;;0.0;0.0;0.0;0.1904666666666667;0.24444107425996311;0.07993154639175262;0.11
3674;;;0.0;0.0;0.0;0.2376666666666667;0.2567833145828471;0.07993154639175262;0.11
3675;;;0.0;0.0;0.0;0.2258;0.26912555490573103;0.07993154639175262;0.11
3676;;;0.0;0.0;0.0;0.2027333333333333;0.28146779522861487;0.07993154639175262;0.11
3677;;;0.0;0.0;0.0;0.2580666666666667;0.2880780587723318;0.07993154639175262;0.11
3678;;;0.0;0.0;0.0;0.1866;0.2946883223160486;0.07993154639175262;0.11
3679;;;0.0;0.0;0.0;0.1717333333333333;0.3012985858597655;0.07993154639175262;0.11
3680;;;0.0;0.005333333333333333;0.0;0.2084666666666667;0.3079088494034823;0.07993154639175262;0.11
3681;;;0.0;0.01466666666666667;0.0;0.1019333333333333;0.310728612173879;0.07993154639175262;0.11
3682;;;0.0;0.02;0.0;0.1131333333333333;0.31354837494427573;0.07993154639175262;0.11
3683;;;0.0;0.028;0.0;0.1389333333333333;0.31636813771467237;0.07993154639175262;0.11
3684;;;0.0;0.03466666666666667;0.0;0.2448;0.3191879004850691;0.07993154639175262;0.11
3685;;;0.0;0.03733333333333333;0.0;0.1804;0.3188643211507613;0.07993154639175262;0.11
3686;;;0.0;0.04133333333333333;0.0;0.1188;0.3185407418164534;0.07993154639175262;0.11
3687;;;0.0;0.04533333333333334;0.0;0.07840000000000001;0.3182171624821456;0.07993154639175262;0.11
3688;;;0.0;0.1013333333333333;0.0;0.1680666666666667;0.3178935831478378;0.07993154639175262;0.11
3689;;;0.0;0.2506666666666666;0.0;0.2881333333333334;0.3091569411215267;0.07993154639175262;0.11
3690;;;0.0;0.288;0.0;0.3022;0.3004202990952157;0.07993154639175262;0.11
3691;;;0.0;0.3106666666666667;0.0;0.175;0.2916836570689046;0.07993154639175262;0.11
3692;;;0.0;0.332;0.0;0.1903333333333334;0.2829470150425935;0.07993154639175262;0.11
3693;;;0.0;0.3533333333333333;0.0;0.4279333333333333;0.2743490498738429;0.07993154639175262;0.11
3694;;;0.0;0.3893333333333333;0.0;0.5175333333333333;0.26575108470509234;0.07993154639175262;0.11
3695;;;0.0;0.6533333333333333;0.0;0.2745333333333334;0.2571531195363417;0.07993154639175262;0.11
3696;;;0.0;0.6946666666666667;0.0;0.3561333333333333;0.2485551543675911;0.07993154639175262;0.11
3697;;;0.0;0.6853333333333333;0.0;0.2838;0.2469488141008488;0.07993154639175262;0.11
3698;;;0.0;0.6986666666666667;0.0;0.2554;0.2453424738341064;0.07993154639175262;0.11
3699;;;0.0;0.6933333333333334;0.0;0.3617333333333334;0.24373613356736398;0.07993154639175262;0.11
3700;;;0.0;0.6960000000000001;0.0;2.037666666666667;0.24212979330062162;0.07993154639175262;0.11
3701;;;0.0;0.7066666666666667;0.0;1.281266666666667;0.2424995982541163;0.07993154639175262;0.11
3702;;;0.0;0.7133333333333334;0.0;0.8135333333333333;0.2428694032076109;0.07993154639175262;0.11
3703;;;0.0;0.7200000000000001;0.0;0.7639333333333332;0.2432392081611055;0.07993154639175262;0.11
3704;;;0.0;0.6773333333333333;0.0;2.007533333333333;0.24360901311460018;0.07993154639175262;0.11
3705;;;0.0;0.58;0.0;0.5434666666666667;0.2425458238733031;0.07993154639175262;0.11
3706;;;0.0;0.436;0.0;1.528733333333333;0.2414826346320059;0.07993154639175262;0.11
3707;;;0.0;0.4253333333333333;0.0;1.849266666666667;0.2404194453907088;0.07993154639175262;0.11
3708;;;0.0;0.3546666666666667;0.0;1.693866666666667;0.2393562561494117;0.07993154639175262;0.11
3709;;;0.0;0.328;0.0;0.7241333333333333;0.2432854337802923;0.07993154639175262;0.11
3710;;;0.0;0.204;0.0;1.1344;0.24721461141117299;0.07993154639175262;0.11
3711;;;0.0;0.168;0.0;0.8523999999999999;0.2511437890420537;0.07993154639175262;0.11
3712;;;0.0;0.116;0.0;0.7410666666666668;0.25507296667293433;0.07993154639175262;0.11
3713;;;0.0;0.09333333333333334;0.0;0.3441333333333333;0.2639598419616026;0.07993154639175262;0.11
3714;;;0.0;0.064;0.0;0.4546;0.2728467172502709;0.07993154639175262;0.11
3715;;;0.0;0.04133333333333333;0.0;0.2001333333333333;0.2817335925389392;0.07993154639175262;0.11
3716;;;0.0;0.02266666666666667;0.0;0.428;0.2906204678276075;0.07993154639175262;0.11
3717;;;0.0;0.005333333333333333;0.0;0.3641333333333333;0.30218842902911197;0.07993154639175262;0.11
3718;;;0.0;0.0;0.0;0.2426666666666667;0.3137563902306164;0.07993154639175262;0.11
3719;;;0.0;0.0;0.0;0.1827333333333333;0.32532435143212096;0.07993154639175262;0.11
3720;;;0.0;0.0;0.0;0.1838666666666667;0.33689231263362535;0.07993154639175262;0.11
3721;;;0.0;0.0;0.0;0.2968;0.3367074101568781;0.07993154639175262;0.11
3722;;;0.0;0.0;0.0;0.3013333333333333;0.3365225076801308;0.07993154639175262;0.11
3723;;;0.0;0.0;0.0;0.2254666666666667;0.3363376052033834;0.07993154639175262;0.11
3724;;;0.0;0.0;0.0;0.36;0.33615270272663605;0.07993154639175262;0.11
3725;;;0.0;0.0;0.0;0.5578;0.3308945385441341;0.07993154639175262;0.11
3726;;;0.0;0.0;0.0;0.6246;0.3256363743616321;0.07993154639175262;0.11
3727;;;0.0;0.0;0.0;0.5896666666666667;0.32037821017913;0.07993154639175262;0.11
3728;;;0.0;0.0;0.0;0.5822666666666666;0.31512004599662796;0.07993154639175262;0.11
3729;;;0.0;0.0;0.0;0.5784666666666667;0.2984325974701819;0.07993154639175262;0.11
3730;;;0.0;0.0;0.0;0.5719333333333333;0.2817451489437359;0.07993154639175262;0.11
3731;;;0.0;0.0;0.0;0.3749333333333333;0.2650577004172898;0.07993154639175262;0.11
3732;;;0.0;0.0;0.0;0.4957333333333334;0.2483702518908438;0.07993154639175262;0.11
3733;;;0.0;0.0;0.0;0.4394;0.2480351161517392;0.07993154639175262;0.11
3734;;;0.0;0.0;0.0;0.6347333333333334;0.2476999804126347;0.07993154639175262;0.11
3735;;;0.0;0.0;0.0;0.3575333333333334;0.2473648446735302;0.07993154639175262;0.11
3736;;;0.0;0.0;0.0;0.2608666666666667;0.2470297089344256;0.07993154639175262;0.11
3737;;;0.0;0.0;0.0;0.3660666666666667;0.24019987369957138;0.07993154639175262;0.11
3738;;;0.0;0.0;0.0;0.2807333333333333;0.2333700384647171;0.07993154639175262;0.11
3739;;;0.0;0.0;0.0;0.1964666666666667;0.2265402032298628;0.07993154639175262;0.11
3740;;;0.0;0.0;0.0;0.141;0.2197103679950085;0.07993154639175262;0.11
3741;;;0.0;0.0;0.0;0.1434;0.2267019928970167;0.07993154639175262;0.11
3742;;;0.0;0.0;0.0;0.1674666666666667;0.2336936177990249;0.07993154639175262;0.11
3743;;;0.0;0.0;0.0;0.1512666666666667;0.24068524270103311;0.07993154639175262;0.11
3744;;;0.0;0.0;0.0;0.1566;0.2476768676030413;0.07993154639175262;0.11
3745;;;0.0;0.0;0.0;0.1678;0.2460589709315022;0.07993154639175262;0.11
3746;;;0.0;0.0;0.0;0.1580666666666667;0.24444107425996311;0.07993154639175262;0.11
3747;;;0.0;0.0;0.0;0.09666666666666666;0.242823177588424;0.07993154639175262;0.11
3748;;;0.0;0.0;0.0;0.1554666666666667;0.24120528091688492;0.07993154639175262;0.11
3749;;;0.0;0.0;0.0;0.2921333333333333;0.23883621793355989;0.07993154639175262;0.11
3750;;;0.0;0.0;0.0;0.1448;0.2364671549502348;0.07993154639175262;0.11
3751;;;0.0;0.0;0.0;0.1020666666666667;0.23409809196690962;0.07993154639175262;0.11
3752;;;0.0;0.0;0.0;0.1116;0.23172902898358458;0.07993154639175262;0.11
3753;;;0.0;0.0;0.0;0.1646;0.2284007844021328;0.07993154639175262;0.11
3754;;;0.0;0.0;0.0;0.2456;0.2250725398206809;0.07993154639175262;0.11
3755;;;0.0;0.0;0.0;0.177;0.221744295239229;0.07993154639175262;0.11
3756;;;0.0;0.0;0.0;0.1080666666666667;0.2184160506577772;0.07993154639175262;0.11
3757;;;0.0;0.0;0.0;0.156;0.21767644075078788;0.07993154639175262;0.11
3758;;;0.0;0.0;0.0;0.123;0.21693683084379858;0.07993154639175262;0.11
3759;;;0.0;0.0;0.0;0.1803333333333333;0.21619722093680932;0.07993154639175262;0.11
3760;;;0.0;0.0;0.0;0.1747333333333333;0.21545761102981997;0.07993154639175262;0.11
3761;;;0.0;0.0;0.0;0.1734666666666667;0.211593208272365;0.07993154639175262;0.11
3762;;;0.0;0.0;0.0;0.1582;0.20772880551491;0.07993154639175262;0.11
3763;;;0.0;0.0;0.0;0.1250666666666667;0.203864402757455;0.07993154639175262;0.11
3764;;;0.0;0.0;0.0;0.1123333333333333;0.2;0.07993154639175262;0.11
3765;;;0.0;0.0;0.0;0.2259333333333333;0.20805937769865993;0.07993154639175262;0.11
3766;;;0.0;0.0;0.0;0.2277333333333333;0.21611875539731978;0.07993154639175262;0.11
3767;;;0.0;0.0;0.0;0.1033333333333333;0.2241781330959798;0.07993154639175262;0.11
3768;;;0.0;0.0;0.0;0.08306666666666666;0.2322375107946397;0.07993154639175262;0.11
3769;;;0.0;0.0;0.0;0.4137333333333333;0.2370334187852734;0.07993154639175262;0.11
3770;;;0.0;0.0;0.0;0.7722666666666667;0.2418293267759072;0.07993154639175262;0.11
3771;;;0.0;0.0;0.0;0.7200666666666667;0.2466252347665409;0.07993154639175262;0.11
3772;;;0.0;0.0;0.0;0.2507333333333333;0.2514211427571746;0.07993154639175262;0.11
3773;;;0.0;0.0;0.0;0.2378666666666667;0.2518140605202627;0.07993154639175262;0.11
3774;;;0.0;0.0;0.0;0.1428;0.2522069782833508;0.07993154639175262;0.11
3775;;;0.0;0.0;0.0;0.1566;0.2525998960464388;0.07993154639175262;0.11
3776;;;0.0;0.0;0.0;0.2438;0.2529928138095269;0.07993154639175262;0.11
3777;;;0.0;0.0;0.0;0.1874666666666667;0.2569682170595944;0.07993154639175262;0.11
3778;;;0.0;0.002666666666666667;0.0;0.8769333333333332;0.2609436203096619;0.07993154639175262;0.11
3779;;;0.0;0.01733333333333334;0.0;2.617466666666667;0.2649190235597294;0.07993154639175262;0.11
3780;;;0.0;0.04933333333333334;0.0;1.424266666666667;0.2688944268097968;0.07993154639175262;0.11
3781;;;0.0;0.04800000000000001;0.0;0.5417333333333334;0.27731904590659684;0.07993154639175262;0.11
3782;;;0.0;0.084;0.0;0.3362;0.28574366500339676;0.07993154639175262;0.11
3783;;;0.0;0.144;0.0;0.2314666666666667;0.2941682841001968;0.07993154639175262;0.11
3784;;;0.0;0.164;0.0;0.2774;0.3025929031969967;0.07993154639175262;0.11
3785;;;0.0;0.244;0.0;0.2330666666666667;0.2896381734198873;0.07993154639175262;0.11
3786;;;0.0;0.2946666666666667;0.0;0.1814666666666667;0.2766834436427779;0.07993154639175262;0.11
3787;;;0.0;0.24;0.0;0.1704;0.2637287138656684;0.07993154639175262;0.11
3788;;;0.0;0.1973333333333334;0.0;0.1674;0.250773984088559;0.07993154639175262;0.11
3789;;;0.0;0.464;0.0;0.1826666666666666;0.2464518886945903;0.07993154639175262;0.11
3790;;;0.0;0.604;0.0;0.2405333333333333;0.2421297933006215;0.07993154639175262;0.11
3791;;;0.0;0.7013333333333334;0.0;0.2106;0.2378076979066529;0.07993154639175262;0.11
3792;;;0.0;0.7106666666666666;0.0;0.3077333333333334;0.2334856025126841;0.07993154639175262;0.11
3793;;;0.0;0.7560000000000001;0.0;0.3458666666666667;0.2309316370526117;0.07993154639175262;0.11
3794;;;0.0;0.628;0.0;0.3192;0.2283776715925393;0.07993154639175262;0.11
3795;;;0.0;0.5039999999999999;0.0;0.3006666666666667;0.2258237061324669;0.07993154639175262;0.11
3796;;;0.0;0.6026666666666667;0.0;0.2242666666666667;0.2232697406723944;0.07993154639175262;0.11
3797;;;0.0;0.6746666666666666;0.0;0.2715333333333333;0.2226572512181689;0.07993154639175262;0.11
3798;;;0.0;0.6426666666666667;0.0;0.3156;0.22204476176394342;0.07993154639175262;0.11
3799;;;0.0;0.6053333333333333;0.0;0.2584;0.22143227230971788;0.07993154639175262;0.11
3800;;;0.0;0.7439999999999999;0.0;0.1622666666666667;0.22081978285549242;0.07993154639175262;0.11
3801;;;0.0;0.58;0.0;0.327;0.2206926624027286;0.07993154639175262;0.11
3802;;;0.0;0.4146666666666667;0.0;0.3242;0.2205655419499648;0.07993154639175262;0.11
3803;;;0.0;0.3266666666666667;0.0;0.3158;0.2204384214972011;0.07993154639175262;0.11
3804;;;0.0;0.3093333333333333;0.0;0.3090666666666667;0.2203113010444373;0.07993154639175262;0.11
3805;;;0.0;0.2373333333333334;0.0;0.2261333333333333;0.22025351902045368;0.07993154639175262;0.11
3806;;;0.0;0.1373333333333333;0.0;0.3240666666666667;0.2201957369964702;0.07993154639175262;0.11
3807;;;0.0;0.1053333333333333;0.0;0.1734;0.2201379549724867;0.07993154639175262;0.11
3808;;;0.0;0.07866666666666668;0.0;0.1452;0.22008017294850307;0.07993154639175262;0.11
3809;;;0.0;0.05066666666666667;0.0;0.1960666666666667;0.22474896048637308;0.07993154639175262;0.11
3810;;;0.0;0.056;0.0;0.3089333333333333;0.22941774802424297;0.07993154639175262;0.11
3811;;;0.0;0.03866666666666666;0.0;0.2146666666666666;0.23408653556211292;0.07993154639175262;0.11
3812;;;0.0;0.01466666666666667;0.0;0.1610666666666667;0.23875532309998293;0.07993154639175262;0.11
3813;;;0.0;0.002666666666666667;0.0;0.2316666666666667;0.27089368483962717;0.07993154639175262;0.11
3814;;;0.0;0.0;0.0;1.9054;0.30303204657927163;0.07993154639175262;0.11
3815;;;0.0;0.0;0.0;0.9913333333333334;0.3351704083189159;0.07993154639175262;0.11
3816;;;0.0;0.0;0.0;1.391;0.3673087700585603;0.07993154639175262;0.11
3817;;;0.0;0.0;0.0;0.6122000000000001;0.37238203176431495;0.07993154639175262;0.11
3818;;;0.0;0.0;0.0;0.31;0.3774552934700698;0.07993154639175262;0.11
3819;;;0.0;0.0;0.0;0.218;0.38252855517582446;0.07993154639175262;0.11
3820;;;0.0;0.0;0.0;0.3284666666666666;0.3876018168815792;0.07993154639175262;0.11
3821;;;0.0;0.0;0.0;0.3222666666666666;0.3726709418842327;0.07993154639175262;0.11
3822;;;0.0;0.0;0.0;0.2100666666666667;0.3577400668868863;0.07993154639175262;0.11
3823;;;0.0;0.0;0.0;0.2206666666666666;0.3428091918895399;0.07993154639175262;0.11
3824;;;0.0;0.0;0.0;0.5714666666666667;0.3278783168921934;0.07993154639175262;0.11
3825;;;0.0;0.0;0.0;0.5038666666666667;0.3101854611484337;0.07993154639175262;0.11
3826;;;0.0;0.0;0.0;0.4678666666666667;0.2924926054046741;0.07993154639175262;0.11
3827;;;0.0;0.0;0.0;0.5668;0.2747997496609145;0.07993154639175262;0.11
3828;;;0.0;0.0;0.0;0.2582666666666666;0.2571068939171549;0.07993154639175262;0.11
3829;;;0.0;0.0;0.0;0.2907333333333333;0.25789272944333097;0.07993154639175262;0.11
3830;;;0.0;0.0;0.0;0.3339333333333334;0.25867856496950714;0.07993154639175262;0.11
3831;;;0.0;0.0;0.0;0.3435333333333334;0.2594644004956832;0.07993154639175262;0.11
3832;;;0.0;0.0;0.0;0.3074666666666667;0.26025023602185937;0.07993154639175262;0.11
3833;;;0.0;0.0;0.0;0.1708666666666667;0.2498263588952289;0.07993154639175262;0.11
3834;;;0.0;0.0;0.0;0.1714666666666667;0.2394024817685985;0.07993154639175262;0.11
3835;;;0.0;0.0;0.0;0.1408;0.2289786046419681;0.07993154639175262;0.11
3836;;;0.0;0.0;0.0;0.1464666666666667;0.21855472751533772;0.07993154639175262;0.11
3837;;;0.0;0.0;0.0;0.2016;0.2361666884255203;0.07993154639175262;0.11
3838;;;0.0;0.0;0.0;0.1875333333333333;0.253778649335703;0.07993154639175262;0.11
3839;;;0.0;0.0;0.0;0.2410666666666667;0.27139061024588573;0.07993154639175262;0.11
3840;;;0.0;0.0;0.0;0.09826666666666667;0.2890025711560684;0.07993154639175262;0.11
3841;;;0.0;0.0;0.0;0.1341333333333333;0.2796187704611416;0.07993154639175262;0.11
3842;;;0.0;0.0;0.0;0.09153333333333333;0.2702349697662149;0.07993154639175262;0.11
3843;;;0.0;0.0;0.0;0.3370666666666667;0.2608511690712882;0.07993154639175262;0.11
3844;;;0.0;0.0;0.0;0.1092;0.2514673683763614;0.07993154639175262;0.11
3845;;;0.0;0.0;0.0;0.1308;0.251444255566768;0.07993154639175262;0.11
3846;;;0.0;0.0;0.0;0.07946666666666667;0.2514211427571746;0.07993154639175262;0.11
3847;;;0.0;0.0;0.0;0.2101333333333333;0.2513980299475812;0.07993154639175262;0.11
3848;;;0.0;0.0;0.0;0.2004;0.2513749171379878;0.07993154639175262;0.11
3849;;;0.0;0.0;0.0;0.1802666666666667;0.25013838182474013;0.07993154639175262;0.11
3850;;;0.0;0.0;0.0;0.09926666666666667;0.2489018465114923;0.07993154639175262;0.11
3851;;;0.0;0.0;0.0;0.1874;0.24766531119824461;0.07993154639175262;0.11
3852;;;0.0;0.0;0.0;0.1328;0.2464287758849969;0.07993154639175262;0.11
3853;;;0.0;0.0;0.0;0.1164;0.2386166462424224;0.07993154639175262;0.11
3854;;;0.0;0.0;0.0;0.2390666666666666;0.230804516599848;0.07993154639175262;0.11
3855;;;0.0;0.0;0.0;0.1676;0.2229923869572735;0.07993154639175262;0.11
3856;;;0.0;0.0;0.0;0.1548;0.215180257314699;0.07993154639175262;0.11
3857;;;0.0;0.0;0.0;0.07293333333333334;0.2125107278066595;0.07993154639175262;0.11
3858;;;0.0;0.0;0.0;0.1352666666666667;0.20984119829862;0.07993154639175262;0.11
3859;;;0.0;0.0;0.0;0.2334666666666667;0.20717166879058058;0.07993154639175262;0.11
3860;;;0.0;0.0;0.0;0.2356;0.20450213928254102;0.07993154639175262;0.11
3861;;;0.0;0.0;0.0;0.06633333333333333;0.20337660446190578;0.07993154639175262;0.11
3862;;;0.0;0.0;0.0;0.1364;0.20225106964127051;0.07993154639175262;0.11
3863;;;0.0;0.0;0.0;0.1086666666666667;0.20112553482063528;0.07993154639175262;0.11
3864;;;0.0;0.0;0.0;0.2526666666666667;0.2;0.07993154639175262;0.11
3865;;;0.0;0.0;0.0;0.1786;0.2016340166316904;0.07993154639175262;0.11
3866;;;0.0;0.0;0.0;0.1668;0.2032680332633808;0.07993154639175262;0.11
3867;;;0.0;0.0;0.0;0.3606666666666667;0.20490204989507121;0.07993154639175262;0.11
3868;;;0.0;0.0;0.0;0.3066;0.2065360665267616;0.07993154639175262;0.11
3869;;;0.0;0.0;0.0;0.1382;0.2092055960348011;0.07993154639175262;0.11
3870;;;0.0;0.0;0.0;0.2520666666666667;0.21187512554284058;0.07993154639175262;0.11
3871;;;0.0;0.0;0.0;0.2232666666666667;0.2145446550508801;0.07993154639175262;0.11
3872;;;0.0;0.012;0.0;0.1611333333333333;0.2172141845589196;0.07993154639175262;0.11
3873;;;0.0;0.04533333333333334;0.0;0.1642;0.2232928534819879;0.07993154639175262;0.11
3874;;;0.0;0.06666666666666667;0.0;0.2632666666666666;0.22937152240505618;0.07993154639175262;0.11
3875;;;0.0;0.06266666666666666;0.0;0.3486;0.2354501913281245;0.07993154639175262;0.11
3876;;;0.0;0.09333333333333334;0.0;0.2630666666666667;0.2415288602511928;0.07993154639175262;0.11
3877;;;0.0;0.136;0.0;0.3394666666666666;0.2441521641400455;0.07993154639175262;0.11
3878;;;0.0;0.1373333333333333;0.0;2.115466666666667;0.2467754680288981;0.07993154639175262;0.11
3879;;;0.0;0.2146666666666667;0.0;1.494933333333333;0.24939877191775078;0.07993154639175262;0.11
3880;;;0.0;0.1653333333333333;0.0;0.2637333333333334;0.2520220758066035;0.07993154639175262;0.11
3881;;;0.0;0.1373333333333333;0.0;0.5163333333333334;0.2520683014257903;0.07993154639175262;0.11
3882;;;0.0;0.152;0.0;0.3422666666666667;0.2521145270449771;0.07993154639175262;0.11
